,epoch,lr,tr_loss,tr_score,vl_loss,vl_score
82,82,0.019999999999488493,0.6335817282004734,80.42,1.2139116764068603,67.83
83,83,0.019999999999488493,0.6314463682491761,80.528,1.2057433068752288,67.89
84,84,0.019999999999488493,0.6142879267940131,81.092,1.2129410445690154,67.61
85,85,0.019999999999488493,0.6220079027021023,80.692,1.1899006485939025,68.13
86,86,0.019999999999488493,0.6108307145593111,81.038,1.2761021196842193,66.75
87,87,0.019999999999488493,0.6116428582564645,80.992,1.2482641279697417,66.59
88,88,0.019999999999488493,0.6207145264996287,80.694,1.1808078467845917,68.62
89,89,0.019999999999488493,0.6076006282625905,81.096,1.256591409444809,67.15
90,90,0.019999999999488493,0.6023327504734859,81.468,1.2713358759880067,66.95
91,91,0.019999999999488493,0.5968850765691693,81.536,1.305728006362915,66.6
92,92,0.019999999999488493,0.6091871569528604,81.138,1.2698765099048615,66.78
93,93,0.019999999999488493,0.6026496196646824,81.266,1.2176275312900544,67.4
94,94,0.019999999999488493,0.5934370035862984,81.428,1.3122981071472168,66.17
95,95,0.019999999999488493,0.582882494344126,81.808,1.1973931431770324,68.46
96,96,0.019999999999488493,0.5854260837635421,81.876,1.2824252605438233,66.25
97,97,0.019999999999488493,0.5897124944745428,81.624,1.259091752767563,66.07
98,98,0.019999999999488493,0.5840689898146998,81.822,1.2593385934829713,68.09
99,99,0.019999999999488493,0.5720544236395365,82.488,1.234860348701477,67.16
100,100,0.019999999999488493,0.5803015447028762,82.034,1.2861770689487457,66.93
101,101,0.019999999999488493,0.5753047595091183,82.218,1.3034756660461426,66.33
102,102,0.019999999999488493,0.5762847182543381,82.216,1.279232430458069,67.24
103,103,0.019999999999488493,0.580994834146841,82.066,1.2095659255981446,67.96
104,104,0.019999999999488493,0.5646542834351435,82.52,1.1967243134975434,68.44
105,105,0.019999999999488493,0.563198339298863,82.498,1.3460650861263275,66.06
106,106,0.019999999999488493,0.5633443514709278,82.66,1.2768094420433045,66.97
107,107,0.019999999999488493,0.5685318399725667,82.344,1.2916586339473723,66.89
108,108,0.019999999999488493,0.5662345569152052,82.238,1.2198941230773925,67.81
109,109,0.019999999999488493,0.5525084189746691,82.712,1.3030618906021119,66.8
110,110,0.019999999999488493,0.5520819055149927,82.634,1.285566908121109,66.83
111,111,0.019999999999488493,0.5538576086006506,82.9,1.4212735950946809,64.57
112,112,0.019999999999488493,0.545354509673765,82.98,1.3785643756389618,65.48
113,113,0.019999999999488493,0.5492167122986006,82.728,1.2620248436927795,67.24
114,114,0.019999999999488493,0.5538971392852267,82.632,1.347793298959732,66.31
115,115,0.019999999999488493,0.5458035270881165,83.14,1.3087974786758423,66.01
116,116,0.019999999999488493,0.5500961209806945,82.748,1.2338383674621582,67.93
117,117,0.019999999999488493,0.5417255242843457,83.134,1.242339277267456,68.29
118,118,0.019999999999488493,0.5483368445387886,83.016,1.1938821613788604,68.54
119,119,0.019999999999488493,0.539605947940246,83.252,1.252100908756256,68.21
120,120,0.003999999999897699,0.31177637853738294,90.608,0.9625452339649201,74.28
121,121,0.003999999999897699,0.242191859752016,92.728,0.9782007694244385,74.07
122,122,0.003999999999897699,0.2163025558642719,93.448,0.9917410999536515,74.22
123,123,0.003999999999897699,0.20148957391148029,94.032,0.9916163057088851,74.64
124,124,0.003999999999897699,0.19203370129284653,94.35,1.0327963382005692,74.31
125,125,0.003999999999897699,0.18533603281087582,94.356,1.0249359101057052,74.38
126,126,0.003999999999897699,0.17708834007268062,94.726,1.0477349519729615,74.58
127,127,0.003999999999897699,0.16776050711074447,95.01,1.0379016935825347,74.15
128,128,0.003999999999897699,0.16335255500224546,95.074,1.0494481712579726,74.01
129,129,0.003999999999897699,0.15592521756811215,95.34,1.0626377135515213,74.25
130,130,0.003999999999897699,0.15039496966983046,95.514,1.0738773554563523,74.03
131,131,0.003999999999897699,0.1427659234198768,95.83,1.0776492565870286,73.96
132,132,0.003999999999897699,0.1446102628165194,95.646,1.0939087569713593,74.16
133,133,0.003999999999897699,0.1430684307118511,95.732,1.099535298347473,73.78
134,134,0.003999999999897699,0.13714401122859066,95.846,1.094673863053322,73.75
135,135,0.003999999999897699,0.13625238545219917,95.96,1.0979155123233795,73.9
136,136,0.003999999999897699,0.1327795710633783,96.132,1.1023858040571213,73.82
137,137,0.003999999999897699,0.1280689004741971,96.18,1.1032390981912612,74.14
138,138,0.003999999999897699,0.12709208588351678,96.154,1.1272175639867783,73.65
139,139,0.003999999999897699,0.12958553781175552,96.1,1.1277645528316498,73.7
140,140,0.003999999999897699,0.12656792525745109,96.26,1.131193107366562,73.74
141,141,0.003999999999897699,0.1270908330998305,96.152,1.113754278421402,73.6
142,142,0.003999999999897699,0.12280850281076663,96.278,1.1494804203510285,73.82
143,143,0.003999999999897699,0.12362218005082491,96.272,1.1190860271453857,74.12
144,144,0.003999999999897699,0.11739045743594693,96.52,1.134864404797554,74.07
145,145,0.003999999999897699,0.12126416620581656,96.448,1.1346168279647828,73.83
146,146,0.003999999999897699,0.11555752849868496,96.612,1.140587267279625,74.18
147,147,0.003999999999897699,0.12015644021694312,96.398,1.1475744634866714,73.69
148,148,0.003999999999897699,0.11691975225801662,96.576,1.1338578909635544,73.51
149,149,0.003999999999897699,0.11738499952361102,96.546,1.1728322952985764,72.9
150,150,0.003999999999897699,0.11831021651892407,96.568,1.156111118197441,73.52
151,151,0.003999999999897699,0.11491579597677722,96.582,1.14857474565506,73.42
152,152,0.003999999999897699,0.12151423736911296,96.384,1.1577236086130143,73.62
153,153,0.003999999999897699,0.11977841445933217,96.39,1.1725175708532334,73.54
154,154,0.003999999999897699,0.11828521371383191,96.452,1.1720688134431838,73.31
155,155,0.003999999999897699,0.11792592299373253,96.456,1.1840658336877823,73.09
156,156,0.003999999999897699,0.11796945915616991,96.43,1.174268865585327,73.81
157,157,0.003999999999897699,0.11819323175169928,96.448,1.179743582010269,73.19
158,158,0.003999999999897699,0.12027513364429974,96.386,1.1764469504356385,72.99
159,159,0.003999999999897699,0.1182764685233993,96.486,1.180304718017578,73.13
160,160,0.0007999999999795398,0.09011725978473263,97.426,1.1307777613401413,74.38
161,161,0.0007999999999795398,0.07603123134283153,97.882,1.1208635807037353,74.35
162,162,0.0007999999999795398,0.06859799652643826,98.174,1.118197187781334,74.27
163,163,0.0007999999999795398,0.0661120156154913,98.22,1.1228939950466157,74.42
164,164,0.0007999999999795398,0.06560533311780152,98.246,1.1148302793502807,74.51
165,165,0.0007999999999795398,0.061417608538552014,98.394,1.118378260731697,74.41
166,166,0.0007999999999795398,0.061284604965878266,98.368,1.1203058362007141,74.7
167,167,0.0007999999999795398,0.06116308069899869,98.344,1.1228459864854812,74.43
168,168,0.0007999999999795398,0.05974370555575851,98.456,1.1284026354551315,74.66
169,169,0.0007999999999795398,0.05914317153375167,98.446,1.1329321026802064,74.47
170,170,0.0007999999999795398,0.057287473822265025,98.482,1.1180118381977082,74.96
171,171,0.0007999999999795398,0.05724698788179156,98.466,1.1300447195768357,74.44
172,172,0.0007999999999795398,0.05746080734959953,98.488,1.1181856572628022,74.53
173,173,0.0007999999999795398,0.05901296390101428,98.41,1.1222057223320008,74.74
174,174,0.0007999999999795398,0.0547965852748555,98.504,1.1173837184906006,74.71
175,175,0.0007999999999795398,0.054089717271611513,98.552,1.1167728275060653,74.53
176,176,0.0007999999999795398,0.053805196224271185,98.574,1.1218562781810761,74.76
177,177,0.0007999999999795398,0.053341480195903415,98.612,1.1210711389780044,74.67
178,178,0.0007999999999795398,0.05174655086167938,98.612,1.125266283750534,74.89
179,179,0.0007999999999795398,0.05173250772249516,98.686,1.1270471036434173,74.79
180,180,0.0007999999999795398,0.05182681251746005,98.646,1.125005269050598,74.79
181,181,0.0007999999999795398,0.052127571638359134,98.61,1.1398711770772934,74.47
182,182,0.0007999999999795398,0.04916537128141164,98.732,1.1438829571008682,74.38
183,183,0.0007999999999795398,0.050849939560722514,98.696,1.1291581779718398,74.7
184,184,0.0007999999999795398,0.04982806645009829,98.686,1.1283544272184372,74.68
185,185,0.0007999999999795398,0.04817609202183421,98.742,1.1376582324504851,74.61
186,186,0.0007999999999795398,0.04822888233891838,98.8,1.1343355804681778,74.57
187,187,0.0007999999999795398,0.0501834535709275,98.748,1.1321482717990876,74.71
188,188,0.0007999999999795398,0.04733258673487722,98.812,1.1243503749370576,74.84
189,189,0.0007999999999795398,0.04729664115154225,98.818,1.1376245707273482,74.75
190,190,0.0007999999999795398,0.05126894481689729,98.648,1.1418853670358657,74.73
191,191,0.0007999999999795398,0.04763803994068709,98.768,1.1311051547527313,74.84
192,192,0.0007999999999795398,0.048538230511995836,98.758,1.1355698943138122,74.62
193,193,0.0007999999999795398,0.047850151672540114,98.734,1.1366376489400865,74.66
194,194,0.0007999999999795398,0.04846987890465485,98.726,1.1338606119155883,74.54
195,195,0.0007999999999795398,0.0475925938476382,98.748,1.1284721523523331,74.83
196,196,0.0007999999999795398,0.04593153842403303,98.89,1.1355769336223602,74.81
197,197,0.0007999999999795398,0.04501664227879871,98.824,1.1402685046195984,74.41
198,198,0.0007999999999795398,0.045063446349728746,98.832,1.1417169898748398,74.49
199,199,0.0007999999999795398,0.04430160732449168,98.912,1.142790186405182,74.41
