,epoch,lr,tr_loss,tr_score,vl_loss,vl_score
152,152,0.003999999999897699,0.07152215506681396,98.124,1.0754151701927186,74.77
153,153,0.003999999999897699,0.07079244467913343,98.108,1.0698430418968201,74.88
154,154,0.003999999999897699,0.06846700314327579,98.212,1.0658688575029374,75.08
155,155,0.003999999999897699,0.06997532121208318,98.054,1.0784640043973923,74.88
156,156,0.003999999999897699,0.07060074041147366,98.072,1.0697016716003418,74.95
157,157,0.003999999999897699,0.07017258719524459,98.114,1.092839926481247,74.6
158,158,0.003999999999897699,0.07353764908659793,98.012,1.0909289807081222,74.51
159,159,0.003999999999897699,0.06741804750564763,98.254,1.0744117140769958,74.87
160,160,0.0007999999999795398,0.056165750526711154,98.616,1.0386117070913314,75.56
161,161,0.0007999999999795398,0.05207683324165966,98.708,1.0394482284784317,75.52
162,162,0.0007999999999795398,0.047789284125770756,98.836,1.041303128004074,75.59
163,163,0.0007999999999795398,0.04719087209962213,98.852,1.0413870722055436,75.54
164,164,0.0007999999999795398,0.047262165924091167,98.844,1.0399880886077881,75.47
165,165,0.0007999999999795398,0.0440873636880799,98.992,1.0405168116092682,75.65
166,166,0.0007999999999795398,0.0438405895448478,98.866,1.0390886902809142,75.65
167,167,0.0007999999999795398,0.04277801425065226,98.96,1.037139457464218,75.74
168,168,0.0007999999999795398,0.040945191631841536,99.032,1.0300927639007569,75.68
169,169,0.0007999999999795398,0.042334887844598504,98.972,1.0301936626434327,75.6
170,170,0.0007999999999795398,0.04078414435010127,99.014,1.027554166316986,75.71
171,171,0.0007999999999795398,0.042458549875508796,99.008,1.0311278760433198,75.53
172,172,0.0007999999999795398,0.03908463066820141,99.066,1.0317514806985855,75.46
173,173,0.0007999999999795398,0.04010994377953317,99.072,1.0297323405742644,75.54
174,174,0.0007999999999795398,0.03853817981050905,99.082,1.0340036809444428,75.62
175,175,0.0007999999999795398,0.03817905802899005,99.136,1.0296901494264603,75.6
176,176,0.0007999999999795398,0.03832119663276941,99.092,1.0334963887929915,75.74
177,177,0.0007999999999795398,0.03981427355762333,99.05,1.0322827070951461,75.65
178,178,0.0007999999999795398,0.03737489623791727,99.156,1.02887564599514,75.68
179,179,0.0007999999999795398,0.03650653823886229,99.172,1.0266394644975663,75.65
180,180,0.0007999999999795398,0.03750027385552216,99.096,1.0266497403383255,75.85
181,181,0.0007999999999795398,0.03786257671578156,99.156,1.0220146745443344,75.96
182,182,0.0007999999999795398,0.03690412721556166,99.15,1.0234103500843048,75.78
183,183,0.0007999999999795398,0.03623737822598813,99.186,1.0305444955825807,75.65
184,184,0.0007999999999795398,0.03661646711094605,99.136,1.0212439835071563,75.74
185,185,0.0007999999999795398,0.03556289448095557,99.206,1.0241481989622117,75.75
186,186,0.0007999999999795398,0.03654643667437841,99.152,1.019418552517891,75.56
187,187,0.0007999999999795398,0.036591388113663324,99.206,1.0246694475412368,75.78
188,188,0.0007999999999795398,0.035942423464658924,99.174,1.0176577299833298,75.74
189,189,0.0007999999999795398,0.03668608304465671,99.11,1.0167174190282822,75.68
190,190,0.0007999999999795398,0.03519162123122484,99.204,1.0129715144634246,75.6
191,191,0.0007999999999795398,0.03462851796384968,99.204,1.0195853620767594,75.76
192,192,0.0007999999999795398,0.035282999096090534,99.21,1.0201680541038514,75.67
193,193,0.0007999999999795398,0.03525669316349127,99.218,1.018952766060829,75.8
194,194,0.0007999999999795398,0.034415182416968025,99.248,1.0179510235786438,75.75
195,195,0.0007999999999795398,0.03406178308150652,99.232,1.0197056442499162,75.8
196,196,0.0007999999999795398,0.03360888433387822,99.222,1.0217149883508683,75.88
197,197,0.0007999999999795398,0.03328115414456486,99.31,1.0193599104881286,75.8
198,198,0.0007999999999795398,0.033014675321252754,99.294,1.0158002912998199,76.02
199,199,0.0007999999999795398,0.032926495279878606,99.312,1.019202744960785,75.73
